parameterization,condition,mode,role,stratum,edits,n,semantic_macro,exact_macro,token_parity_macro,kl_macro,base_correct_macro,base_correct_preserved_macro,base_correct_damage_macro,base_wrong_became_correct_macro,base_wrong_changed_macro,target_consistency_macro,fixed_on_macro,source_unknown_macro
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,H,7,120,0.1357142857142857,0.0,0.7,0.0537589996520962,0.12142857142857143,1.0,0.0,0.07142857142857142,0.3142857142857143,0.15,0.3,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,positive,7,35,0.9428571428571428,1.0,0.0,,0.0,,,0.9428571428571428,1.0,0.9428571428571428,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,scope_fit_positive_not_used_for_positive_CE,1,4,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,formal_development,T1G,7,26,0.25,0.25,0.75,,0.0,,,0.25,0.25,0.25,0.25,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,formal_development,T1L,3,15,0.4,0.0,0.6,,0.6,0.6666666666666666,0.3333333333333333,0.0,0.5,0.4,0.4,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,formal_development,T2G,7,26,0.4642857142857143,0.4642857142857143,0.5,,0.0,,,0.4642857142857143,0.5,0.4642857142857143,0.5357142857142857,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,calibration,H,7,96,0.15178571428571427,0.0,0.0,0.21148264634289912,0.10714285714285714,0.6666666666666666,0.3333333333333333,0.12797619047619047,1.0,0.6071428571428571,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,calibration,U,7,116,0.3819444444444444,0.0,0.3382936507936508,0.008089676401083587,0.37896825396825395,0.8366300366300367,0.16336996336996337,0.08580308580308581,0.6942945942945943,0.12103174603174603,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,calibration,positive,7,28,1.0,1.0,0.0,,0.07142857142857142,1.0,0.0,1.0,1.0,1.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,challenge,same_image_other_fact_challenge,3,26,0.4166666666666667,0.0,0.3611111111111111,0.022321307808548834,0.25,1.0,0.0,0.16666666666666666,0.6296296296296297,0.1111111111111111,0.05555555555555555,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,H,7,112,0.13571428571428573,0.0,0.0,0.22626503330788442,0.028571428571428574,1.0,0.0,0.13333333333333333,1.0,0.7428571428571429,0.13571428571428573,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,U,7,112,0.36182121971595654,0.0,0.41578947368421054,0.009379442424689239,0.3983291562238931,0.8937074829931972,0.10629251700680271,0.047619047619047616,0.6792929292929293,0.11228070175438597,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,evaluation,positive,7,28,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.9642857142857143,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,fit,H,7,120,0.11428571428571428,0.0,0.0,0.1973101416868823,0.12142857142857143,0.375,0.625,0.11587301587301588,1.0,0.6285714285714286,0.3,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,fit,U,7,116,0.4007936507936508,0.0,0.3680555555555556,0.006238992935640642,0.36408730158730157,0.842687074829932,0.15731292517006804,0.1618635332921047,0.7083012225869368,0.16666666666666666,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,fit,positive,7,35,0.9428571428571428,1.0,0.0,,0.0,,,0.9428571428571428,1.0,0.9428571428571428,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,fit,scope_fit_positive_not_used_for_positive_CE,1,4,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,formal_development,T1G,7,26,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.25,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,formal_development,T1L,3,15,0.13333333333333333,0.13333333333333333,0.0,,0.6,0.0,1.0,0.3333333333333333,1.0,1.0,0.4,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,formal_development,T2G,7,26,0.6190476190476191,0.6190476190476191,0.15476190476190477,,0.0,,,0.6190476190476191,0.8452380952380952,0.6190476190476191,0.5357142857142857,0.0
P4,W2_GROUP_CONSTRAINED,FORCED_ON,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
REFERENCE,A2,DISABLED,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
REFERENCE,A2,DISABLED,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
REFERENCE,A2,DISABLED,calibration,positive,7,28,0.07142857142857142,0.0,1.0,,0.07142857142857142,1.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.0
REFERENCE,A2,DISABLED,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0.0
REFERENCE,A2,DISABLED,evaluation,H,7,112,0.028571428571428574,0.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,0.02857142857142857,0.13571428571428573,0.0
REFERENCE,A2,DISABLED,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
REFERENCE,A2,DISABLED,evaluation,positive,7,28,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.9642857142857143,0.0
REFERENCE,A2,DISABLED,fit,H,7,120,0.12142857142857143,0.0,1.0,0.0,0.12142857142857143,1.0,0.0,0.0,0.0,0.0071428571428571435,0.3,0.0
REFERENCE,A2,DISABLED,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
REFERENCE,A2,DISABLED,fit,positive,7,35,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
REFERENCE,A2,DISABLED,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
REFERENCE,A2,DISABLED,formal_development,T1G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.25,0.0
REFERENCE,A2,DISABLED,formal_development,T1L,3,15,0.6,0.0,1.0,,0.6,1.0,0.0,0.0,0.0,0.0,0.4,0.0
REFERENCE,A2,DISABLED,formal_development,T2G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.5357142857142857,0.0
REFERENCE,A2,DISABLED,native,positive,7,7,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
REFERENCE,A2,FIXED_ROUTER,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
REFERENCE,A2,FIXED_ROUTER,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
REFERENCE,A2,FIXED_ROUTER,calibration,positive,7,28,1.0,1.0,0.0,,0.07142857142857142,1.0,0.0,1.0,1.0,1.0,1.0,0.0
REFERENCE,A2,FIXED_ROUTER,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,0.9444444444444444,0.01229513291683462,0.25,1.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.05555555555555555,0.0
REFERENCE,A2,FIXED_ROUTER,evaluation,H,7,112,0.028571428571428574,0.0,0.8642857142857143,0.05640114769339562,0.028571428571428574,1.0,0.0,0.0,0.1285714285714286,0.14285714285714285,0.13571428571428573,0.0
REFERENCE,A2,FIXED_ROUTER,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
REFERENCE,A2,FIXED_ROUTER,evaluation,positive,7,28,0.9642857142857143,0.9642857142857143,0.03571428571428571,,0.0,,,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.0
REFERENCE,A2,FIXED_ROUTER,fit,H,7,120,0.1357142857142857,0.0,0.7,0.09615930936166218,0.12142857142857143,1.0,0.0,0.07142857142857142,0.3142857142857143,0.2785714285714286,0.3,0.0
REFERENCE,A2,FIXED_ROUTER,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
REFERENCE,A2,FIXED_ROUTER,fit,positive,7,35,0.9428571428571428,1.0,0.0,,0.0,,,0.9428571428571428,1.0,0.9428571428571428,1.0,0.0
REFERENCE,A2,FIXED_ROUTER,fit,scope_fit_positive_not_used_for_positive_CE,1,4,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
REFERENCE,A2,FIXED_ROUTER,formal_development,T1G,7,26,0.25,0.25,0.75,,0.0,,,0.25,0.25,0.25,0.25,0.0
REFERENCE,A2,FIXED_ROUTER,formal_development,T1L,3,15,0.4,0.0,0.6,,0.6,0.6666666666666666,0.3333333333333333,0.0,0.5,0.4,0.4,0.0
REFERENCE,A2,FIXED_ROUTER,formal_development,T2G,7,26,0.5,0.5,0.4642857142857143,,0.0,,,0.5,0.5357142857142857,0.5,0.5357142857142857,0.0
REFERENCE,A2,FIXED_ROUTER,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
REFERENCE,A2,FORCED_ON,calibration,H,7,96,0.14285714285714285,0.0,0.0,0.35261654507900986,0.10714285714285714,0.5,0.5,0.12797619047619047,1.0,0.6785714285714286,0.0,0.0
REFERENCE,A2,FORCED_ON,calibration,U,7,116,0.3888888888888889,0.0,0.2400793650793651,0.027923942970884373,0.37896825396825395,0.8636141636141637,0.13638583638583637,0.08380508380508381,0.796092796092796,0.07837301587301587,0.0,0.0
REFERENCE,A2,FORCED_ON,calibration,positive,7,28,1.0,1.0,0.0,,0.07142857142857142,1.0,0.0,1.0,1.0,1.0,1.0,0.0
REFERENCE,A2,FORCED_ON,challenge,same_image_other_fact_challenge,3,26,0.4166666666666667,0.0,0.25,0.056422435135270156,0.25,0.8333333333333333,0.16666666666666666,0.2037037037037037,0.6851851851851851,0.1388888888888889,0.05555555555555555,0.0
REFERENCE,A2,FORCED_ON,evaluation,H,7,112,0.13571428571428573,0.0,0.0,0.3767366374177592,0.028571428571428574,1.0,0.0,0.13333333333333333,1.0,0.8428571428571429,0.13571428571428573,0.0
REFERENCE,A2,FORCED_ON,evaluation,U,7,112,0.3336675020885547,0.0,0.26106934001670845,0.028377623740099712,0.3983291562238931,0.7423469387755102,0.2576530612244898,0.058116883116883115,0.8270923520923521,0.09523809523809523,0.0,0.0
REFERENCE,A2,FORCED_ON,evaluation,positive,7,28,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.9642857142857143,0.0
REFERENCE,A2,FORCED_ON,fit,H,7,120,0.11428571428571428,0.0,0.0,0.3558505927877767,0.12142857142857143,0.375,0.625,0.11587301587301588,1.0,0.7642857142857142,0.3,0.0
REFERENCE,A2,FORCED_ON,fit,U,7,116,0.3839285714285714,0.0,0.17857142857142858,0.024110790573075296,0.36408730158730157,0.7474489795918368,0.25255102040816324,0.22585192585192584,0.8917320774463632,0.14186507936507936,0.0,0.0
REFERENCE,A2,FORCED_ON,fit,positive,7,35,0.9428571428571428,1.0,0.0,,0.0,,,0.9428571428571428,1.0,0.9428571428571428,1.0,0.0
REFERENCE,A2,FORCED_ON,fit,scope_fit_positive_not_used_for_positive_CE,1,4,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
REFERENCE,A2,FORCED_ON,formal_development,T1G,7,26,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.25,0.0
REFERENCE,A2,FORCED_ON,formal_development,T1L,3,15,0.13333333333333333,0.13333333333333333,0.0,,0.6,0.0,1.0,0.3333333333333333,1.0,1.0,0.4,0.0
REFERENCE,A2,FORCED_ON,formal_development,T2G,7,26,0.7619047619047619,0.7619047619047619,0.0,,0.0,,,0.7619047619047619,1.0,0.7619047619047619,0.5357142857142857,0.0
REFERENCE,A2,FORCED_ON,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
