arm,stage,step,field,n,mean,min,max
B0,CP_W0,31,grad_norm,48,0.038914195591739066,0.007524185813963413,0.09211302548646927
B0,CP_W0,31,native_ce,48,0.035739556207166366,0.003088450524955988,0.11959592252969742
B0,CP_W0,31,update_norm,48,3.8216825632068017,0.030812222510576248,58.28413772583008
B0,CP_W0,31,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,31,weighted_fit_gradient_norm,48,0.02309429020776103,0.00445154681801796,0.053059883415699005
B0,CP_W0,31,weighted_native_gradient_norm,48,0.018438241740417045,0.00341045088134706,0.04583096504211426
B0,CP_W0,32,CE_gradient_norm,46,0.035916317304920245,0.006484541576355696,0.08359242230653763
B0,CP_W0,32,clipped_grad_norm,48,0.0354136793272725,0.006484541576355696,0.08359242230653763
B0,CP_W0,32,fit_ce,48,0.0351829706147934,0.0028985776007175446,0.11907397210597992
B0,CP_W0,32,fit_index,48,4,4,4
B0,CP_W0,32,grad_norm,48,0.035413678822806105,0.006484541576355696,0.08359242975711823
B0,CP_W0,32,native_ce,48,0.03538347590559473,0.0030198837630450726,0.11903593689203262
B0,CP_W0,32,update_norm,48,3.4276340764481574,0.03170985355973244,58.41983413696289
B0,CP_W0,32,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,32,weighted_fit_gradient_norm,48,0.019026183169141102,0.003227807814255357,0.04314519464969635
B0,CP_W0,32,weighted_native_gradient_norm,48,0.018195773644644458,0.003340965835377574,0.045060817152261734
B0,CP_W0,33,CE_gradient_norm,46,0.03577549107696699,0.006162455305457115,0.08351951837539673
B0,CP_W0,33,clipped_grad_norm,48,0.03526626814467212,0.006162455305457115,0.08351951837539673
B0,CP_W0,33,fit_ce,48,0.03506940647882099,0.0026645706966519356,0.12008646130561829
B0,CP_W0,33,fit_index,48,1,1,1
B0,CP_W0,33,grad_norm,48,0.035266267960347854,0.0061624557711184025,0.08351952582597733
B0,CP_W0,33,native_ce,48,0.03502621711716832,0.002951213391497731,0.11828663945198059
B0,CP_W0,33,update_norm,48,4.999331255676225,0.031599633395671844,58.55574035644531
B0,CP_W0,33,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,33,weighted_fit_gradient_norm,48,0.018785250964962568,0.002962272148579359,0.04121146351099014
B0,CP_W0,33,weighted_native_gradient_norm,48,0.017961733445796806,0.0032518429215997458,0.044491611421108246
B0,CP_W0,34,CE_gradient_norm,46,0.03588034092124714,0.006316168699413538,0.08611923456192017
B0,CP_W0,34,clipped_grad_norm,48,0.035376469420346744,0.006316168699413538,0.08611923456192017
B0,CP_W0,34,fit_ce,48,0.0351829587937876,0.0028791676741093397,0.12026603519916534
B0,CP_W0,34,fit_index,48,2,2,2
B0,CP_W0,34,grad_norm,48,0.035376469614372276,0.006316168699413538,0.08611923456192017
B0,CP_W0,34,native_ce,48,0.03468172401577855,0.002880733460187912,0.11773812770843506
B0,CP_W0,34,update_norm,48,4.27886116776305,0.02862672135233879,58.692283630371094
B0,CP_W0,34,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,34,weighted_fit_gradient_norm,48,0.01909713516458093,0.003187451744452119,0.05432441830635071
B0,CP_W0,34,weighted_native_gradient_norm,48,0.01772964974225033,0.003156666411086917,0.04383131489157677
B0,CP_W0,35,CE_gradient_norm,46,0.03752279320083882,0.006798602640628815,0.08689066767692566
B0,CP_W0,35,clipped_grad_norm,48,0.036980904813390225,0.006798602640628815,0.08689066767692566
B0,CP_W0,35,fit_ce,48,0.03589964190420384,0.003441335167735815,0.1210571750998497
B0,CP_W0,35,fit_index,48,3,3,3
B0,CP_W0,35,grad_norm,48,0.03698090473578001,0.006798602640628815,0.08689066767692566
B0,CP_W0,35,native_ce,48,0.034362068171806946,0.002828327240422368,0.117256760597229
B0,CP_W0,35,update_norm,48,3.969543977136103,0.02697344683110714,58.82853698730469
B0,CP_W0,35,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,35,weighted_fit_gradient_norm,48,0.02205190380724768,0.004035964608192444,0.05232952535152435
B0,CP_W0,35,weighted_native_gradient_norm,48,0.01751898277143482,0.0030908586923033,0.04333813488483429
B0,CP_W0,36,CE_gradient_norm,46,0.03406876104924342,0.005872680805623531,0.07893543690443039
B0,CP_W0,36,clipped_grad_norm,48,0.03358883779340734,0.005872680805623531,0.07893543690443039
B0,CP_W0,36,fit_ce,48,0.03382489054638427,0.0026435682084411383,0.11666926741600037
B0,CP_W0,36,fit_index,48,4,4,4
B0,CP_W0,36,grad_norm,48,0.03358883794862777,0.005872680805623531,0.07893543690443039
B0,CP_W0,36,native_ce,48,0.03402299514952271,0.0027701205108314753,0.11678764224052429
B0,CP_W0,36,update_norm,48,2.510379263316281,0.028375493362545967,58.96098709106445
B0,CP_W0,36,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,36,weighted_fit_gradient_norm,48,0.01812692454162364,0.0029295855201780796,0.04088010638952255
B0,CP_W0,36,weighted_native_gradient_norm,48,0.017284818556314956,0.0030257138423621655,0.042631324380636215
B0,CP_W0,37,CE_gradient_norm,46,0.03399539503025944,0.005545154679566622,0.07885944098234177
B0,CP_W0,37,clipped_grad_norm,48,0.033503397299985714,0.005545154679566622,0.07885944098234177
B0,CP_W0,37,fit_ce,48,0.03374911110343722,0.0024447045288980007,0.11775144189596176
B0,CP_W0,37,fit_index,48,1,1,1
B0,CP_W0,37,grad_norm,48,0.03350339693133719,0.005545154679566622,0.07885943353176117
B0,CP_W0,37,native_ce,48,0.033698813999459766,0.002714496571570635,0.11622949689626694
B0,CP_W0,37,update_norm,48,3.293680157434816,0.029030077159404755,59.09428405761719
B0,CP_W0,37,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,37,weighted_fit_gradient_norm,48,0.017908538599537376,0.002640092046931386,0.03947623819112778
B0,CP_W0,37,weighted_native_gradient_norm,48,0.017080153290104743,0.0029504564590752125,0.04207669571042061
B0,CP_W0,38,CE_gradient_norm,46,0.034142218712393355,0.005725705996155739,0.08149349689483643
B0,CP_W0,38,clipped_grad_norm,48,0.03365495065615202,0.005725705996155739,0.08149349689483643
B0,CP_W0,38,fit_ce,48,0.03387828791164793,0.0026498432271182537,0.11784017086029053
B0,CP_W0,38,fit_index,48,2,2,2
B0,CP_W0,38,grad_norm,48,0.0336549510830082,0.005725705996155739,0.08149349689483643
B0,CP_W0,38,native_ce,48,0.03339468126068823,0.0026540234684944153,0.11559715121984482
B0,CP_W0,38,update_norm,48,3.9838761549132564,0.0270847175270319,59.23056411743164
B0,CP_W0,38,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,38,weighted_fit_gradient_norm,48,0.01823261858468565,0.0028763865120708942,0.053698014467954636
B0,CP_W0,38,weighted_native_gradient_norm,48,0.01688223191983222,0.002875686390325427,0.041542548686265945
B0,CP_W0,39,CE_gradient_norm,46,0.035791677554421454,0.006198686081916094,0.08227405697107315
B0,CP_W0,39,clipped_grad_norm,48,0.0352620912308339,0.006198686081916094,0.08227405697107315
B0,CP_W0,39,fit_ce,48,0.03456105834144788,0.0031686988659203053,0.11867436021566391
B0,CP_W0,39,fit_index,48,3,3,3
B0,CP_W0,39,grad_norm,48,0.0352620914830671,0.006198686081916094,0.08227405697107315
B0,CP_W0,39,native_ce,48,0.03308755606606913,0.0025933082215487957,0.11493989080190659
B0,CP_W0,39,update_norm,48,3.557812079709644,0.025452870875597,59.36870193481445
B0,CP_W0,39,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,39,weighted_fit_gradient_norm,48,0.02114810491912067,0.0036555230617523193,0.05173866078257561
B0,CP_W0,39,weighted_native_gradient_norm,48,0.01667908204641814,0.0028183618560433388,0.040969863533973694
B0,CP_W0,40,CE_gradient_norm,46,0.032424442945858056,0.005322102922946215,0.0746108740568161
B0,CP_W0,40,clipped_grad_norm,48,0.03196250134108899,0.005322102922946215,0.0746108740568161
B0,CP_W0,40,fit_ce,48,0.03259006954613142,0.0024330192245543003,0.1144837811589241
B0,CP_W0,40,fit_index,48,4,4,4
B0,CP_W0,40,grad_norm,48,0.03196250134108899,0.005322102922946215,0.0746108740568161
B0,CP_W0,40,native_ce,48,0.032788694370537996,0.0025377911515533924,0.11456353962421417
B0,CP_W0,40,update_norm,48,2.3721790462732315,0.02686723694205284,59.505149841308594
B0,CP_W0,40,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,40,weighted_fit_gradient_norm,48,0.017300359152917128,0.0026691986713558435,0.03948656842112541
B0,CP_W0,40,weighted_native_gradient_norm,48,0.016474453295813873,0.002741848584264517,0.04040703922510147
B0,CP_W0,41,CE_gradient_norm,46,0.03238625024728801,0.005116834305226803,0.07470113784074783
B0,CP_W0,41,clipped_grad_norm,48,0.031915154424495995,0.005116834305226803,0.07470113784074783
B0,CP_W0,41,fit_ce,48,0.03253931265013913,0.0022585662081837654,0.11549035459756851
B0,CP_W0,41,fit_index,48,1,1,1
B0,CP_W0,41,grad_norm,48,0.03191515434688578,0.005116834305226803,0.07470114529132843
B0,CP_W0,41,native_ce,48,0.03249410526283706,0.0024910406209528446,0.11408006399869919
B0,CP_W0,41,update_norm,48,2.376592089965319,0.02735227718949318,59.64419937133789
B0,CP_W0,41,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,41,weighted_fit_gradient_norm,48,0.01711075201941033,0.002450898289680481,0.038824934512376785
B0,CP_W0,41,weighted_native_gradient_norm,48,0.016289779052992042,0.002707553096115589,0.03985970839858055
B0,CP_W0,42,CE_gradient_norm,46,0.03256850110609894,0.005267009139060974,0.07744090259075165
B0,CP_W0,42,clipped_grad_norm,48,0.03210164410605406,0.005267009139060974,0.07744090259075165
B0,CP_W0,42,fit_ce,48,0.03267052612015201,0.0024428192991763353,0.11569955945014954
B0,CP_W0,42,fit_index,48,2,2,2
B0,CP_W0,42,grad_norm,48,0.032101643776210644,0.005267009139060974,0.07744090259075165
B0,CP_W0,42,native_ce,48,0.032213911191017054,0.002439322415739298,0.11353851109743118
B0,CP_W0,42,update_norm,48,2.378383827783788,0.024918632581830025,59.78702926635742
B0,CP_W0,42,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,42,weighted_fit_gradient_norm,48,0.017447566094536644,0.0026498364750295877,0.052900176495313644
B0,CP_W0,42,weighted_native_gradient_norm,48,0.016113080506329425,0.002640860853716731,0.03946152701973915
B0,CP_W0,43,CE_gradient_norm,46,0.03421677769485699,0.005661797244101763,0.0780860185623169
B0,CP_W0,43,clipped_grad_norm,48,0.03370812916546129,0.005661797244101763,0.0780860185623169
B0,CP_W0,43,fit_ce,48,0.03334079807973467,0.002919879276305437,0.11646337062120438
B0,CP_W0,43,fit_index,48,3,3,3
B0,CP_W0,43,grad_norm,48,0.033708129301279165,0.005661797244101763,0.0780860185623169
B0,CP_W0,43,native_ce,48,0.03193105390528217,0.0024015996605157852,0.11298716068267822
B0,CP_W0,43,update_norm,48,1.8436545262423654,0.023243200033903122,59.93031311035156
B0,CP_W0,43,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,43,weighted_fit_gradient_norm,48,0.02032202600094024,0.00335642765276134,0.05088965222239494
B0,CP_W0,43,weighted_native_gradient_norm,48,0.01592367894772906,0.002586199203506112,0.03883951157331467
B0,CP_W0,44,CE_gradient_norm,46,0.030950531657056315,0.004893208388239145,0.07082987576723099
B0,CP_W0,44,clipped_grad_norm,48,0.030503637264094625,0.004893208388239145,0.07082987576723099
B0,CP_W0,44,fit_ce,48,0.03147015625533337,0.002261667512357235,0.11219106614589691
B0,CP_W0,44,fit_index,48,4,4,4
B0,CP_W0,44,grad_norm,48,0.03050363722528952,0.004893208388239145,0.07082988321781158
B0,CP_W0,44,native_ce,48,0.03165387066352802,0.00235189450904727,0.11251812428236008
B0,CP_W0,44,update_norm,48,2.8823965943496055,0.0248637106269598,60.07048034667969
B0,CP_W0,44,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,44,weighted_fit_gradient_norm,48,0.016582209597496938,0.002452010288834572,0.03887271136045456
B0,CP_W0,44,weighted_native_gradient_norm,48,0.015736517758341506,0.0025257798843085766,0.03831592574715614
B0,CP_W0,45,CE_gradient_norm,46,0.03093549351045943,0.004696428310126066,0.07085821032524109
B0,CP_W0,45,clipped_grad_norm,48,0.030480812002982322,0.004696428310126066,0.07085821032524109
B0,CP_W0,45,fit_ce,48,0.031431275992266215,0.00210144417360425,0.11334643512964249
B0,CP_W0,45,fit_index,48,1,1,1
B0,CP_W0,45,grad_norm,48,0.030480812342527013,0.0046964287757873535,0.07085821777582169
B0,CP_W0,45,native_ce,48,0.03138549525950415,0.0023070364259183407,0.11191306263208389
B0,CP_W0,45,update_norm,48,2.15726190203956,0.024983784183859825,45.35390090942383
B0,CP_W0,45,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,45,weighted_fit_gradient_norm,48,0.016389713957323693,0.002278505591675639,0.038193438202142715
B0,CP_W0,45,weighted_native_gradient_norm,48,0.015574928470111141,0.002468305639922619,0.03782045841217041
B0,CP_W0,46,CE_gradient_norm,46,0.03116286686702591,0.00485118618234992,0.07334011793136597
B0,CP_W0,46,clipped_grad_norm,48,0.030706973620302353,0.00485118618234992,0.07334011793136597
B0,CP_W0,46,fit_ce,48,0.031578429116052575,0.002260516630485654,0.11370907723903656
B0,CP_W0,46,fit_index,48,2,2,2
B0,CP_W0,46,grad_norm,48,0.03070697375612023,0.00485118618234992,0.07334011793136597
B0,CP_W0,46,native_ce,48,0.03112133818406922,0.0022725174203515053,0.11142775416374207
B0,CP_W0,46,update_norm,48,2.888954857403102,0.022824183106422424,60.35035705566406
B0,CP_W0,46,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,46,weighted_fit_gradient_norm,48,0.016755065555723075,0.002438535215333104,0.05230351537466049
B0,CP_W0,46,weighted_native_gradient_norm,48,0.01541584097140003,0.002442475175485015,0.037327367812395096
B0,CP_W0,47,CE_gradient_norm,46,0.03279438751506741,0.005211939569562674,0.07427405565977097
B0,CP_W0,47,clipped_grad_norm,48,0.03230165995773859,0.005211939569562674,0.07427405565977097
B0,CP_W0,47,fit_ce,48,0.032224921140975006,0.0027145682834088802,0.11452513188123703
B0,CP_W0,47,fit_index,48,3,3,3
B0,CP_W0,47,grad_norm,48,0.03230166020027051,0.005211940035223961,0.07427405565977097
B0,CP_W0,47,native_ce,48,0.030863770526290562,0.002223752439022064,0.11093182861804962
B0,CP_W0,47,update_norm,48,1.2142044456365209,0.021948128938674927,29.700468063354492
B0,CP_W0,47,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,47,weighted_fit_gradient_norm,48,0.019564363251750667,0.0030987244099378586,0.0502956323325634
B0,CP_W0,47,weighted_native_gradient_norm,48,0.015241511088485519,0.002383650280535221,0.03691151738166809
B0,CP_W0,48,CE_gradient_norm,46,0.02962471598394863,0.004576333332806826,0.0679238811135292
B0,CP_W0,48,clipped_grad_norm,48,0.029193420419081424,0.004576333332806826,0.0679238811135292
B0,CP_W0,48,fit_ce,48,0.03043319239319923,0.0021022390574216843,0.11020705103874207
B0,CP_W0,48,fit_index,48,4,4,4
B0,CP_W0,48,grad_norm,48,0.029193420031030353,0.004576333332806826,0.06792387366294861
B0,CP_W0,48,native_ce,48,0.030612462903566968,0.0021927969064563513,0.11038859188556671
B0,CP_W0,48,update_norm,48,3.9868515353882685,0.02331542782485485,60.63473129272461
B0,CP_W0,48,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,48,weighted_fit_gradient_norm,48,0.01592832128032266,0.002305748173967004,0.03846866637468338
B0,CP_W0,48,weighted_native_gradient_norm,48,0.015077977004693821,0.002346380613744259,0.0364033542573452
B0,CP_W0,49,CE_gradient_norm,46,0.02964477274445412,0.004390327725559473,0.06834273785352707
B0,CP_W0,49,clipped_grad_norm,48,0.029204356416206185,0.004390327725559473,0.06834273785352707
B0,CP_W0,49,fit_ce,48,0.030403266738479335,0.001955325249582529,0.11133553832769394
B0,CP_W0,49,fit_index,48,1,1,1
B0,CP_W0,49,grad_norm,48,0.02920435612516788,0.004390327725559473,0.06834273785352707
B0,CP_W0,49,native_ce,48,0.030368106982981164,0.0021549672819674015,0.1099359318614006
B0,CP_W0,49,update_norm,48,4.351023259417464,0.02416437305510044,75.40203094482422
B0,CP_W0,49,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,49,weighted_fit_gradient_norm,48,0.01574767125809255,0.0021045831963419914,0.03767534717917442
B0,CP_W0,49,weighted_native_gradient_norm,48,0.014939164257763574,0.0023209070786833763,0.03599637374281883
B0,CP_W0,50,CE_gradient_norm,46,0.029890844952720014,0.004564510192722082,0.0697999894618988
B0,CP_W0,50,clipped_grad_norm,48,0.02944779715229136,0.004564510192722082,0.0697999894618988
B0,CP_W0,50,fit_ce,48,0.0305628830731924,0.002112029818817973,0.11174085736274719
B0,CP_W0,50,fit_index,48,2,2,2
B0,CP_W0,50,grad_norm,48,0.02944779703587604,0.004564510192722082,0.0697999894618988
B0,CP_W0,50,native_ce,48,0.03012029798992444,0.002102368278428912,0.10945265740156174
B0,CP_W0,50,update_norm,48,5.178624200363022,0.022296369075775146,60.91360855102539
B0,CP_W0,50,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,50,weighted_fit_gradient_norm,48,0.01612305209467498,0.0023039099760353565,0.05145442858338356
B0,CP_W0,50,weighted_native_gradient_norm,48,0.01478702099605774,0.0022854083217680454,0.03555363789200783
B0,CP_W0,51,CE_gradient_norm,46,0.031516613175525614,0.004891160875558853,0.07242974638938904
B0,CP_W0,51,clipped_grad_norm,48,0.031035898718982935,0.004891160875558853,0.07242974638938904
B0,CP_W0,51,fit_ce,48,0.03119786317499044,0.0025391001254320145,0.11250627040863037
B0,CP_W0,51,fit_index,48,3,3,3
B0,CP_W0,51,grad_norm,48,0.03103589885480081,0.004891160875558853,0.07242974638938904
B0,CP_W0,51,native_ce,48,0.029882503532765742,0.0020691712852567434,0.10896722227334976
B0,CP_W0,51,update_norm,48,3.2986757952409484,0.021704401820898056,54.294185638427734
B0,CP_W0,51,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,51,weighted_fit_gradient_norm,48,0.018888305242095765,0.0029406528919935226,0.04943530634045601
B0,CP_W0,51,weighted_native_gradient_norm,48,0.014629055542172864,0.002231597900390625,0.03520781174302101
B0,CP_W0,52,CE_gradient_norm,46,0.02843390043784419,0.004289280157536268,0.06693834811449051
B0,CP_W0,52,clipped_grad_norm,48,0.028014667050835367,0.004289280157536268,0.06693834811449051
B0,CP_W0,52,fit_ce,48,0.029488759605252806,0.0019585711415857077,0.1081303134560585
B0,CP_W0,52,fit_index,48,4,4,4
B0,CP_W0,52,grad_norm,48,0.028014667303068563,0.004289280157536268,0.06693834811449051
B0,CP_W0,52,native_ce,48,0.029644821751086663,0.0020377803593873978,0.10856796056032181
B0,CP_W0,52,update_norm,48,4.668786519711527,0.0231282077729702,61.198692321777344
B0,CP_W0,52,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,52,weighted_fit_gradient_norm,48,0.015342167200287804,0.0021484005264937878,0.03795731067657471
B0,CP_W0,52,weighted_native_gradient_norm,48,0.014485913639267286,0.0022090571001172066,0.0347159169614315
B0,CP_W0,53,CE_gradient_norm,46,0.028473021077882986,0.004070122726261616,0.06741621345281601
B0,CP_W0,53,clipped_grad_norm,48,0.028043867864956457,0.004070122726261616,0.06741621345281601
B0,CP_W0,53,fit_ce,48,0.02946286290534772,0.0018263794481754303,0.1093522235751152
B0,CP_W0,53,fit_index,48,1,1,1
B0,CP_W0,53,grad_norm,48,0.02804386765152837,0.004070122726261616,0.06741621345281601
B0,CP_W0,53,native_ce,48,0.029423161220620386,0.002008409472182393,0.10809551179409027
B0,CP_W0,53,update_norm,48,2.2244386045107,0.024243498221039772,48.5103645324707
B0,CP_W0,53,weighted_U_gradient_norm,48,0.0,0.0,0.0
B0,CP_W0,53,weighted_fit_gradient_norm,48,0.015178596867675273,0.001953691942617297,0.03719622269272804
B0,CP_W0,53,weighted_native_gradient_norm,48,0.014347322585914904,0.0021550990641117096,0.034273795783519745
B0,CP_W0,54,CE_gradient_norm,46,0.0287264426259081,0.0042521464638412,0.06834984570741653
B0,CP_W0,54,clipped_grad_norm,48,0.028294284604877856,0.0042521464638412,0.06834984570741653
B0,CP_W0,54,fit_ce,48,0.029642919059066724,0.0019706496968865395,0.10969381034374237
B0,CP_W0,54,fit_index,48,2,2,2
B0,CP_W0,54,grad_norm,48,0.028294284546670195,0.0042521464638412,0.06834984570741653
B0,CP_W0,54,native_ce,48,0.029191630586865358,0.0019689288455992937,0.10756449401378632
B0,CP_W0,54,update_norm,48,2.5441084148284667,0.022031031548976898,61.47968292236328
