cohort,track,prefix,role,stratum,strict_role,candidate,control,mode,control_mode,metric,paired_inputs,paired_edits,source_images,patients,delta,ci_low,ci_high,input_delta_micro,image_cluster_delta,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,sensitivity_scope,bootstrap_draws,bootstrap_seed
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,R0,R0,semantic,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,R0,R0,base_wrong_became_correct,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,R0,R0,base_wrong_changed,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,R0,R0,fpr,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,semantic,16,7,13,UNKNOWN,-0.09523809523809523,-0.23809523809523808,0.0,-0.125,-0.07692307692307693,-0.23076923076923078,0.0,-0.14285714285714285,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,16,7,13,UNKNOWN,-0.09523809523809523,-0.23809523809523808,0.0,-0.125,-0.07692307692307693,-0.23076923076923078,0.0,-0.14285714285714285,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,fpr,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,R0,R0,semantic,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,R0,R0,base_wrong_became_correct,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,R0,R0,base_wrong_changed,16,7,13,UNKNOWN,0.14285714285714285,0.0,0.42857142857142855,0.0625,0.07692307692307693,0.0,0.23076923076923078,0.0,0.16666666666666666,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,R0,R0,fpr,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,semantic,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,16,7,13,UNKNOWN,0.2380952380952381,0.04761904761904762,0.5238095238095238,0.1875,0.15384615384615385,0.0,0.38461538461538464,0.11111111111111112,0.2857142857142857,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,fpr,16,7,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,R0,R0,semantic,39,7,31,UNKNOWN,-0.04761904761904762,-0.14285714285714285,0.047619047619047616,-0.02564102564102564,-0.016129032258064516,-0.11290322580645161,0.08064516129032258,-0.07142857142857142,-0.011904761904761906,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,R0,R0,base_correct_damage,17,6,13,UNKNOWN,-0.16666666666666666,-0.5,0.0,-0.058823529411764705,-0.07692307692307693,-0.23076923076923078,0.0,-0.16666666666666666,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,R0,R0,base_wrong_became_correct,22,7,18,UNKNOWN,-0.10714285714285714,-0.25,0.0,-0.09090909090909091,-0.08333333333333333,-0.2222222222222222,0.0,-0.14285714285714285,-0.03571428571428571,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,R0,R0,base_wrong_changed,22,7,18,UNKNOWN,-0.2619047619047619,-0.5238095238095238,-0.07142857142857142,-0.22727272727272727,-0.2222222222222222,-0.4166666666666667,-0.05555555555555555,-0.3055555555555556,-0.21428571428571427,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,R0,R0,fpr,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,semantic,39,7,31,UNKNOWN,3.96508223080413e-18,-0.11934523809523784,0.11904761904761907,0.02564102564102564,0.016129032258064516,-0.12903225806451613,0.16129032258064516,-0.04761904761904762,0.03571428571428572,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,17,6,13,UNKNOWN,-0.3111111111111111,-0.611111111111111,-0.08888888888888889,-0.23529411764705882,-0.23076923076923078,-0.46153846153846156,0.0,-0.3666666666666667,-0.17333333333333334,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,22,7,18,UNKNOWN,-0.25,-0.5357142857142857,-0.03571428571428571,-0.13636363636363635,-0.1388888888888889,-0.3055555555555556,0.0,-0.2857142857142857,-0.125,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,22,7,18,UNKNOWN,-0.40476190476190477,-0.7023809523809524,-0.13095238095238096,-0.2727272727272727,-0.2777777777777778,-0.4722222222222222,-0.1111111111111111,-0.42857142857142855,-0.3055555555555556,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,fpr,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,R0,R0,semantic,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,R0,R0,base_correct_damage,17,6,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,R0,R0,base_wrong_became_correct,22,7,18,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,R0,R0,base_wrong_changed,22,7,18,UNKNOWN,0.047619047619047616,0.0,0.14285714285714285,0.045454545454545456,0.027777777777777776,0.0,0.08333333333333333,0.0,0.07142857142857142,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,R0,R0,fpr,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,semantic,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,17,6,13,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,22,7,18,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,22,7,18,UNKNOWN,0.07619047619047618,0.0,0.18095238095238095,0.09090909090909091,0.08333333333333333,0.0,0.2222222222222222,0.028571428571428564,0.09999999999999999,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,fpr,39,7,31,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,R0,R0,semantic,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,R0,R0,semantic,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,24,7,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,fit,positive,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,R0,R0,semantic,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,R0,R0,v4_primary,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,R0,R0,semantic,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,R0,R0,v4_primary,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,22,6,22,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1G,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,R0,R0,semantic,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,R0,R0,v4_primary,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,R0,R0,base_correct_damage,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,R0,R0,base_wrong_became_correct,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,R0,R0,base_wrong_changed,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,R0,R0,fpr,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,semantic,10,2,5,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,v4_primary,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,6,2,3,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,formal_development,T1L,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,4,2,2,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
