cohort,edit,endpoint_selector,fit_positive_ce,method,native_ce,step,update_norm_from_a2,H_raw_kl,H_normalized_kl,U_raw_kl,U_normalized_kl
OLD_STAGE3_COMMON7,35,False,0.0004729421343654394,W0,0.00042563548777252436,80,14.60340177198397,0.3183033764362335,1.228706492446313,0.04093671217560768,1.111290773922303
OLD_STAGE3_COMMON7,35,False,0.0003544659703038633,W0,0.00034239437081851065,160,14.378033564300562,0.3301933507124583,1.274603864795248,0.0457923598587513,1.2431048885621678
OLD_STAGE3_COMMON7,35,False,0.0003569700929801911,W0,0.0003327737795189023,320,20.543021422530995,0.343287060658137,1.3251478665604548,0.06344780931249261,1.7223895463829575
OLD_STAGE3_COMMON7,35,False,0.0038302845787256956,W01,0.002858606865629554,0,0.0,0.25905566414197284,1.0,0.03683708452930053,1.0
OLD_STAGE3_COMMON7,35,False,0.001813056180253625,W01,0.0011351857101544738,80,2.1757618117363045,0.15565846860408783,0.6008688098739303,0.011577110116680464,0.3142786749986126
OLD_STAGE3_COMMON7,35,False,0.000999284238787368,W01,0.001498532947152853,160,9.650861089001436,0.07861720522244771,0.3034761099813758,0.008186056201035777,0.22222323795805604
OLD_STAGE3_COMMON7,35,False,0.00043088475649710745,W01,0.0005430511082522571,320,12.943750453559392,0.014638067533572515,0.05650549113471717,0.005161378222207229,0.14011364602162868
OLD_STAGE3_COMMON7,35,False,0.0038302845787256956,W1,0.002858606865629554,0,0.0,0.25905566414197284,1.0,0.03683708452930053,1.0
OLD_STAGE3_COMMON7,35,False,0.012873442843556404,W1,0.007867689244449139,80,2.5658680917336683,0.07641087720791499,0.29495929942700955,0.00932466626788179,0.25313258057827215
OLD_STAGE3_COMMON7,35,False,0.006126284599304199,W1,0.007738468702882528,160,9.362363800597535,0.03833020105957985,0.1479612545301205,0.006742126114356021,0.18302550813958354
OLD_STAGE3_COMMON7,35,False,0.0016917933826334774,W1,0.0026946088764816523,320,11.994856491740517,0.010977450758218765,0.04237487257643085,0.0038654971479748688,0.104934937098516
OLD_STAGE3_COMMON7,66,False,0.012605134630575776,W0,0.011819779872894287,0,0.0,0.1423151046037674,1.0,0.01090027638045805,1.0
OLD_STAGE3_COMMON7,66,False,0.0006981301557971165,W0,0.0006445332546718419,80,10.077643651796784,0.16697236895561218,1.173258238614203,0.00921796408614942,0.8456633359017696
OLD_STAGE3_COMMON7,66,False,0.0003023800818482414,W0,0.00027053896337747574,160,9.937994716499572,0.1809619814157486,1.2715585033618289,0.008777747529425792,0.8052775198583484
OLD_STAGE3_COMMON7,66,False,0.0002147094601241406,W0,0.00019995782349724323,320,12.07871725192862,0.18642142415046692,1.3099201568905845,0.009602812917104788,0.8809696728718416
OLD_STAGE3_COMMON7,66,False,0.012605134630575776,W01,0.011819779872894287,0,0.0,0.1423151046037674,1.0,0.01090027638045805,1.0
OLD_STAGE3_COMMON7,66,False,0.0016921443166211247,W01,0.0015383987920358777,80,9.623120533453386,0.09866076707839966,0.6932557675665573,0.0038516582156132373,0.3533541793966314
OLD_STAGE3_COMMON7,66,False,0.0009254062897525728,W01,0.0011882393155246973,160,3.130623831934615,0.08188699930906296,0.575392187196518,0.0022619785740971565,0.20751570833125096
OLD_STAGE3_COMMON7,66,False,0.00037820894067408517,W01,0.0011903957929462194,320,4.185330974788659,0.05014142766594887,0.35232681594516785,0.0012026612530462444,0.11033309716828542
OLD_STAGE3_COMMON7,66,False,0.012605134630575776,W1,0.011819779872894287,0,0.0,0.1423151046037674,1.0,0.01090027638045805,1.0
OLD_STAGE3_COMMON7,66,False,0.009723828174173832,W1,0.010244731791317463,80,9.455017911607582,0.058368489146232605,0.4101355882690154,0.00298017670866102,0.2734037747890377
OLD_STAGE3_COMMON7,66,False,0.005424834729637951,W1,0.009621919132769108,160,9.355397379350094,0.044445786625146866,0.31230547698287175,0.0017391674669592508,0.1595526027282409
OLD_STAGE3_COMMON7,66,False,0.0020022642565891147,W1,0.008243775926530361,320,9.581847919229647,0.019781451672315598,0.13899755565223354,0.0009274191688746214,0.08508217007573247
OLD_STAGE3_COMMON7,143,False,0.005319518968462944,W0,0.004663002677261829,0,0.0,0.6220349371433258,1.0,0.045861131977289915,1.0
