cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,204,15,43,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,semantic,0.10860805860805861,0.05225885225885226,0.16965964590964588,190,15,41,UNKNOWN,-0.012430071622144805,0.2011077235772357,0.0911033411033411,0.12877122877122876,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,base_correct_damage,-0.24048340548340547,-0.33218488455988454,-0.15011303511303511,123,15,31,UNKNOWN,-0.40484318996415763,-0.1682795698924731,-0.263975468975469,-0.22048340548340548,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.14206349206349206,-0.26190476190476186,-0.04444444444444444,67,15,22,UNKNOWN,-0.2902597402597402,-0.02727272727272728,-0.17539682539682538,-0.08412698412698412,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,190,15,41,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,semantic,-0.21428571428571427,-0.35714285714285715,-0.10714285714285714,27,14,6,UNKNOWN,-0.47500000000000003,0.0,-0.3333333333333333,-0.10714285714285714,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,base_correct_damage,0.0,0.0,0.0,15,10,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,base_wrong_became_correct,-0.5625,-0.8125,-0.3125,12,8,4,UNKNOWN,-0.875,0.0,-0.75,-0.3,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B0,FORCED_ON,fpr,0.0,0.0,0.0,27,14,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,semantic,-0.26666666666666666,-0.5333333333333333,-0.06666666666666667,15,15,15,UNKNOWN,-0.5333333333333333,-0.06666666666666667,-0.2857142857142857,-0.21428571428571427,20260908,10000
